TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.309375,0.6140625,,,0.325,0.6359375,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.3421875,0.55,,,0.3625,0.578125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.4234375,0.6390625,,,0.4421875,0.671875,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.440625,0.43125,,,0.4546875,0.453125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.6328125,0.65625,,,0.6515625,0.696875,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.6703125,0.6046875,,,0.6890625,0.63125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.7171875,0.5640625,,,0.7390625,0.5890625,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.7296875,0.6046875,,,0.75,0.6328125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.80625,0.59375,,,0.8171875,0.6140625,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.815625,0.5859375,,,0.8296875,0.6109375,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.7484375,0.4796875,,,0.7671875,0.50625,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.721875,0.471875,,,0.7453125,0.4953125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.8078125,0.340625,,,0.8265625,0.365625,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.7625,0.2265625,,,0.7796875,0.2515625,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.7640625,0.14375,,,0.784375,0.1703125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.6484375,0.1921875,,,0.6640625,0.2125,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.4046875,0.50625,,,0.4296875,0.5359375,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.515625,0.66875,,,0.5390625,0.7,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.9421875,0.0234375,,,0.9609375,0.05,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.8015625,0.103125,,,0.8140625,0.121875,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.8015625,0.1234375,,,0.8234375,0.1515625,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.303125,0.390625,,,0.3234375,0.41875,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.2578125,0.3375,,,0.275,0.3609375,,
TEST,m_068_jpg.rf.082ebbc9c2d67f94acd5b1b90c5f9713.jpg,cyano,0.325,0.4796875,,,0.3421875,0.509375,,
TEST,b_137_jpg.rf.332847da2e7ee1b5140b6620aa05f5f9.jpg,algal,0.740625,0.6015625,,,0.8109375,0.684375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6125,0.740625,,,0.628125,0.8125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.96875,0.3546875,,,0.990625,0.40625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.3,0.7796875,,,0.31875,0.7984375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.059375,0.3546875,,,0.084375,0.3921875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.0375,0.278125,,,0.0484375,0.3046875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.084375,0.5390625,,,0.103125,0.571875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.0328125,0.54375,,,0.0484375,0.5640625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1515625,0.5546875,,,0.165625,0.578125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1390625,0.625,,,0.1515625,0.64375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.7421875,0.3046875,,,0.771875,0.346875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6375,0.296875,,,0.65,0.328125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.821875,0.2421875,,,0.8421875,0.2625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.39375,0.7984375,,,0.4125,0.85,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.26875,0.81875,,,0.2953125,0.871875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1453125,0.64375,,,0.1609375,0.675,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1828125,0.4453125,,,0.209375,0.4765625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.5140625,0.384375,,,0.5328125,0.4078125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.553125,0.3390625,,,0.571875,0.36875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.303125,0.46875,,,0.3203125,0.4953125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.36875,0.496875,,,0.3875,0.51875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.40625,0.6609375,,,0.4265625,0.690625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.5234375,0.61875,,,0.5390625,0.6546875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.4828125,0.6,,,0.4984375,0.628125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.3734375,0.3296875,,,0.4,0.353125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.7390625,0.375,,,0.75,0.4046875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6515625,0.453125,,,0.671875,0.484375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6734375,0.5125,,,0.696875,0.5390625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.7375,0.465625,,,0.75625,0.496875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.73125,0.4171875,,,0.7515625,0.4375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.5140625,0.503125,,,0.53125,0.53125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8609375,0.340625,,,0.871875,0.365625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.94375,0.4953125,,,0.9671875,0.5265625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8796875,0.428125,,,0.9,0.4546875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.928125,0.5734375,,,0.9515625,0.6046875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6875,0.5671875,,,0.7078125,0.596875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.76875,0.465625,,,0.803125,0.5,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6046875,0.628125,,,0.6234375,0.659375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.3765625,0.7203125,,,0.3921875,0.7546875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.590625,0.4484375,,,0.609375,0.48125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6015625,0.4109375,,,0.6203125,0.4453125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.5890625,0.4859375,,,0.6078125,0.5078125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.4796875,0.403125,,,0.5015625,0.434375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1640625,0.590625,,,0.18125,0.615625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1359375,0.5796875,,,0.1546875,0.60625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.796875,0.5703125,,,0.8140625,0.60625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.0484375,0.278125,,,0.0640625,0.309375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8078125,0.2796875,,,0.8296875,0.3265625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8171875,0.440625,,,0.834375,0.4671875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8359375,0.475,,,0.859375,0.525,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8828125,0.5796875,,,0.903125,0.60625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.56875,0.659375,,,0.584375,0.6828125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.55625,0.5640625,,,0.575,0.596875,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.5859375,0.6109375,,,0.596875,0.6453125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.659375,0.3546875,,,0.68125,0.384375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.6953125,0.365625,,,0.715625,0.3984375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.978125,0.2640625,,,0.996875,0.284375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.9109375,0.3375,,,0.9609375,0.353125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.9578125,0.6015625,,,0.978125,0.640625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.1921875,0.7171875,,,0.209375,0.740625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.2390625,0.7421875,,,0.2625,0.78125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.2390625,0.5859375,,,0.2625,0.6109375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.165625,0.7109375,,,0.1828125,0.7359375,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.165625,0.421875,,,0.1828125,0.4453125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.128125,0.3546875,,,0.1671875,0.38125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.4421875,0.3203125,,,0.459375,0.340625,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.4859375,0.33125,,,0.5046875,0.353125,,
TEST,i_087_jpg.rf.847b0db4075b532061513a2d5b879214.jpg,cyano,0.8140625,0.496875,,,0.8265625,0.540625,,
TEST,a_017_jpg.rf.b6a7b5d27f8dd0db12cdb3666d725861.jpg,algal,0.634375,0.621875,,,0.7015625,0.70625,,
TEST,e_592_jpg.rf.bfaf7c91fe8d1cc861a0288a61be4d33.jpg,cyano,0.2265625,0.721875,,,0.240625,0.75,,
TEST,e_592_jpg.rf.bfaf7c91fe8d1cc861a0288a61be4d33.jpg,cyano,0.521875,0.8015625,,,0.534375,0.821875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.1578125,0.2328125,,,0.1890625,0.265625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.140625,0.49375,,,0.1578125,0.5203125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.2390625,0.3890625,,,0.259375,0.421875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.2671875,0.465625,,,0.2875,0.4921875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.340625,0.4296875,,,0.3546875,0.4453125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.3671875,0.2421875,,,0.3859375,0.265625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.0234375,0.53125,,,0.04375,0.5578125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.003125,0.5578125,,,0.015625,0.5796875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.0703125,0.41875,,,0.0953125,0.4453125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.3203125,0.0796875,,,0.3390625,0.10625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.0078125,0.103125,,,0.0234375,0.1328125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.4359375,0.6296875,,,0.4546875,0.6609375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.4296875,0.6828125,,,0.453125,0.7140625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.525,0.1859375,,,0.5421875,0.2125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.575,0.7046875,,,0.5921875,0.734375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.175,0.75,,,0.1953125,0.7828125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.365625,0.1703125,,,0.3890625,0.1984375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.671875,0.690625,,,0.69375,0.7203125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.709375,0.6171875,,,0.73125,0.65625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.746875,0.7203125,,,0.7609375,0.7484375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.59375,0.365625,,,0.609375,0.3875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.584375,0.175,,,0.5984375,0.196875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.6015625,0.0578125,,,0.621875,0.0859375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.65,0.28125,,,0.6640625,0.303125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.778125,0.29375,,,0.7921875,0.309375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.796875,0.3640625,,,0.809375,0.384375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.790625,0.3875,,,0.8140625,0.4140625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.8484375,0.2515625,,,0.865625,0.2828125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.7921875,0.0453125,,,0.8078125,0.065625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.971875,0.065625,,,1,0.0953125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.896875,0.4515625,,,0.915625,0.48125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.871875,0.509375,,,0.9015625,0.5546875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.9234375,0.55625,,,0.940625,0.584375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.93125,0.6203125,,,0.946875,0.65,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.9875,0.58125,,,1,0.6203125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.6953125,0.5015625,,,0.7109375,0.5265625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.6515625,0.409375,,,0.6796875,0.4484375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.6234375,0.3875,,,0.6453125,0.415625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.609375,0.35625,,,0.621875,0.375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.609375,0.3234375,,,0.6265625,0.346875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.6921875,0.134375,,,0.7171875,0.171875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.3578125,0.675,,,0.3734375,0.6953125,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.4078125,0.7359375,,,0.425,0.7546875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.2765625,0.3453125,,,0.2921875,0.36875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.3796875,0.546875,,,0.39375,0.5734375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.34375,0.5234375,,,0.3640625,0.546875,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.3546875,0.475,,,0.3703125,0.5015625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.3859375,0.490625,,,0.4046875,0.515625,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.5734375,0.4203125,,,0.590625,0.459375,,
TEST,k_038_jpg.rf.83256738aab3a693bb348cae5014a715.jpg,cyano,0.534375,0.33125,,,0.565625,0.35625,,
TEST,a_084_jpg.rf.ad71eeb2f67343c3ef4947b177d6e884.jpg,algal,0.4609375,0.5078125,,,0.5234375,0.584375,,
TEST,a_018_jpg.rf.942782b471855325cae7bcfb212f09a2.jpg,algal,0.80625,0.58125,,,0.8734375,0.6703125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.0546875,0.253125,,,0.0796875,0.2875,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.2140625,0.1859375,,,0.2421875,0.221875,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.3453125,0.3109375,,,0.36875,0.3453125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.4390625,0.428125,,,0.45625,0.453125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.346875,0.5546875,,,0.3625,0.575,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.31875,0.5890625,,,0.3375,0.6171875,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.246875,0.6921875,,,0.2703125,0.7296875,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.2515625,0.7390625,,,0.2640625,0.759375,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.4765625,0.6796875,,,0.4953125,0.7,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.478125,0.6671875,,,0.4953125,0.6859375,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.4875,0.584375,,,0.5046875,0.6046875,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.5453125,0.4265625,,,0.5609375,0.45,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.596875,0.4171875,,,0.6140625,0.4484375,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.665625,0.665625,,,0.6828125,0.690625,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.6671875,0.6546875,,,0.6828125,0.6765625,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.6765625,0.5375,,,0.703125,0.575,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.33125,0.65,,,0.346875,0.6703125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.3328125,0.7078125,,,0.346875,0.7265625,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.3453125,0.70625,,,0.359375,0.7265625,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.2546875,0.5609375,,,0.271875,0.58125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.390625,0.75625,,,0.40625,0.778125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.6375,0.665625,,,0.6625,0.6953125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.621875,0.046875,,,0.646875,0.0828125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.0703125,0.5984375,,,0.0859375,0.6234375,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.7859375,0.03125,,,0.8078125,0.065625,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.89375,0.3796875,,,0.915625,0.4078125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.971875,0.3796875,,,0.9890625,0.403125,,
TEST,l_104_jpg.rf.1a6d201f52fcb0de15a237058d58b85e.jpg,cyano,0.753125,0.6734375,,,0.765625,0.6953125,,
TEST,a_058_jpg.rf.6708fba9fe703618fc8311ab5c7372e8.jpg,cyano,0.6796875,0.38125,,,0.7,0.3984375,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.04375,0.2515625,,,0.0640625,0.2828125,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.0234375,0.296875,,,0.04375,0.328125,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.1328125,0.446875,,,0.15625,0.46875,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.1625,0.4796875,,,0.1890625,0.5015625,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.1265625,0.7171875,,,0.1421875,0.746875,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.0421875,0.66875,,,0.05625,0.6921875,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.0453125,0.6390625,,,0.065625,0.6625,,
TEST,k_120_jpg.rf.4cf5b61769ce3cec16e85e1808331344.jpg,cyano,0.1484375,0.5703125,,,0.1734375,0.5921875,,
